query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548111.64@4176731.76@10@S@37.736695@-122.454006@26083236486@@@@@@20160329@@.jpg,548111.64,4176731.76,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.775263100862503,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8156856596469879,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8172524720430374,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548116.94@4175263.90@10@S@37.723375@-122.453961@30293003128@@@@@@20180820@@.jpg,548116.94,4175263.9,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548121.91@4175258.38@10@S@37.723375@-122.453961@48822458163@@@@@@20190930@@.jpg,548121.91,4175258.38,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548130.56@4176750.73@10@S@37.736704@-122.453786@49921625798@@@@@@20200522@@.jpg,548130.56,4176750.73,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8169537484645844,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8212089836597443,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8298163712024689,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548130.56@4176750.73@10@S@37.7367@-122.453774@49921625798@@@@@@20200522@@.jpg,548130.56,4176750.73,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8207160234451294,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8261290490627289,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8334871977567673,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548130.83@4176750.74@10@S@37.736778@-122.453942@49921625593@@@@@@20200522@@.jpg,548130.83,4176750.74,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8095478415489197,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8114924132823944,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.811956524848938,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548154.08@4181080.35@10@S@37.775739@-122.453225@50881485073@@@@@@20210127@@.jpg,548154.08,4181080.35,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548220.58@4177645.31@10@S@37.744782@-122.452716@6783953698@@@@@@20120226@@.jpg,548220.58,4177645.31,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7486537098884583,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7616060972213745,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7916015386581421,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548264.42@4177682.52@10@S@37.745133@-122.452076@8324480312@@@@@@20121230@@.jpg,548264.42,4177682.52,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548289.84@4179944.88@10@S@37.765571@-122.451936@48984495457@@@@@@20191030@@.jpg,548289.84,4179944.88,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7307418882846832,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7458046674728394,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7650377601385117,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548324.05@4179954.06@10@S@37.765651@-122.451304@39694589421@@@@@@20180115@@.jpg,548324.05,4179954.06,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7088574171066284,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7179991006851196,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7198537588119507,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548435.48@4179968.26@10@S@37.76578@-122.450084@48895726582@@@@@@20191014@@.jpg,548435.48,4179968.26,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7198913991451263,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7335098385810852,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7431826293468475,544850.4,4178603.45
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548445.69@4177271.28@10@S@37.741536@-122.450063@4149190515@@@@@@20091201@@.jpg,548445.69,4177271.28,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7358556091785431,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7439651489257812,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7517952173948288,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548447.25@4173717.72@10@S@37.709498@-122.450478@32861673753@@@@@@20170327@@.jpg,548447.25,4173717.72,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548548.96@4174664.18@10@S@37.717973@-122.449122@37640991736@@@@@@20171014@@.jpg,548548.96,4174664.18,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7347151637077332,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7557426691055298,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7560821771621704,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548629.30@4181750.53@10@S@37.781799@-122.447741@45466772715@@@@@@20181219@@.jpg,548629.3,4181750.53,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7551673203706741,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7556335031986237,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.758520781993866,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548657.74@4183970.98@10@S@37.801718@-122.447259@50631537866@@@@@@20201122@@.jpg,548657.74,4183970.98,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8724034279584885,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.894146628677845,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.910919852554798,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548686.89@4175007.72@10@S@37.720924@-122.447402@27029522368@@@@@@20180319@@.jpg,548686.89,4175007.72,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548690.90@4184079.80@10@S@37.802805@-122.446822@51823891768@@@@@@20220116@@.jpg,548690.9,4184079.8,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548691.06@4184008.46@10@S@37.802208@-122.446729@50632082087@@@@@@20201122@@.jpg,548691.06,4184008.46,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548691.96@4182457.00@10@S@37.78819@-122.446967@52017266898@@@@@@20220420@@.jpg,548691.96,4182457.0,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548705.55@4175206.77@10@S@37.722909@-122.447373@22960952884@@@@@@20151207@@.jpg,548705.55,4175206.77,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548726.01@4182148.75@10@S@37.785397@-122.446549@36627572036@@@@@@20170819@@.jpg,548726.01,4182148.75,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548736.00@4184015.82@10@S@37.803016@-122.447967@49179438853@@@@@@20191206@@.jpg,548736.0,4184015.82,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7996907532215118,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8161502927541733,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8395941704511642,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548736.48@4182477.90@10@S@37.788272@-122.446472@24429584594@@@@@@20160216@@.jpg,548736.48,4182477.9,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548764.20@4184248.99@10@S@37.804344@-122.44601@50703775456@@@@@@20201210@@.jpg,548764.2,4184248.99,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548866.26@4179154.08@10@S@37.758459@-122.445167@51130210898@@@@@@20210421@@.jpg,548866.26,4179154.08,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548886.93@4178105.03@10@S@37.748895@-122.445029@6522933567@@@@@@20111216@@.jpg,548886.93,4178105.03,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548894.75@4182604.55@10@S@37.789388@-122.444606@50631978142@@@@@@20201122@@.jpg,548894.75,4182604.55,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548908.23@4184409.73@10@S@37.805652@-122.444439@50631967331@@@@@@20201122@@.jpg,548908.23,4184409.73,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0548923.68@4178726.03@10@S@37.754486@-122.444648@29326936713@@@@@@20160927@@.jpg,548923.68,4178726.03,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549007.26@4181246.26@10@S@37.777176@-122.443518@50878730216@@@@@@20210126@@.jpg,549007.26,4181246.26,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549035.08@4183701.83@10@S@37.799393@-122.442971@31693553816@@@@@@20161218@@.jpg,549035.08,4183701.83,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549095.13@4178854.75@10@S@37.755699@-122.442613@28330493052@@@@@@20160720@@.jpg,549095.13,4178854.75,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549130.00@4178873.27@10@S@37.755847@-122.442325@50893288512@@@@@@20210131@@.jpg,549130.0,4178873.27,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549172.83@4183059.01@10@S@37.793658@-122.441561@35042727805@@@@@@20170602@@.jpg,549172.83,4183059.01,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7599712312221527,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7610892355442047,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7710484117269516,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549191.73@4181162.37@10@S@37.776454@-122.441355@50400297746@@@@@@20200930@@.jpg,549191.73,4181162.37,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549201.70@4184194.90@10@S@37.803836@-122.44104@50712469783@@@@@@20201213@@.jpg,549201.7,4184194.9,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549204.40@4184450.67@10@S@37.805921@-122.441042@49376835943@@@@@@20200113@@.jpg,549204.4,4184450.67,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549233.21@4174449.99@10@S@37.715994@-122.441471@5718958253@@@@@@20110514@@.jpg,549233.21,4174449.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7313041090965271,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7378296852111816,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7571747303009033,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549241.33@4174477.11@10@S@37.715994@-122.441471@24471192807@@@@@@20171227@@.jpg,549241.33,4174477.11,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549261.55@4174426.75@10@S@37.715721@-122.441505@11644799695@@@@@@20131230@@.jpg,549261.55,4174426.75,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549288.89@4178817.85@10@S@37.755307@-122.440338@51153090908@@@@@@20210502@@.jpg,549288.89,4178817.85,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.719817191362381,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.740604817867279,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7435641288757324,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549294.87@4174529.47@10@S@37.71682@-122.440855@5729672022@@@@@@20110517@@.jpg,549294.87,4174529.47,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549297.00@4178817.90@10@S@37.755325@-122.440324@51152855736@@@@@@20210502@@.jpg,549297.0,4178817.9,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549307.05@4174555.39@10@S@37.717086@-122.44064@5730940275@@@@@@20110517@@.jpg,549307.05,4174555.39,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549312.26@4184431.23@10@S@37.805942@-122.439807@24022876127@@@@@@20171207@@.jpg,549312.26,4184431.23,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549366.83@4176025.98@10@S@37.730125@-122.439776@49436092236@@@@@@20200124@@.jpg,549366.83,4176025.98,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549368.09@4183695.27@10@S@37.79941@-122.43916@51174829596@@@@@@20210512@@.jpg,549368.09,4183695.27,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7525207996368408,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7579962909221649,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7711925655603409,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549385.79@4181198.37@10@S@37.776729@-122.439178@51931960167@@@@@@20220312@@.jpg,549385.79,4181198.37,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7295107245445251,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7323815822601318,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7368032336235046,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549386.02@4179353.45@10@S@37.760167@-122.439328@50927096706@@@@@@20210209@@.jpg,549386.02,4179353.45,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549478.49@4183753.63@10@S@37.799683@-122.437974@30414141497@@@@@@20181016@@.jpg,549478.49,4183753.63,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549487.72@4183771.00@10@S@37.799945@-122.437759@51916967019@@@@@@20220304@@.jpg,549487.72,4183771.0,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549504.43@4174901.41@10@S@37.71996@-122.43828@14160266232@@@@@@20140511@@.jpg,549504.43,4174901.41,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549509.15@4183721.31@10@S@37.79948@-122.4374@51588049922@@@@@@20211014@@.jpg,549509.15,4183721.31,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549528.77@4179051.96@10@S@37.757513@-122.437706@50586031996@@@@@@20201110@@.jpg,549528.77,4179051.96,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549577.18@4179395.87@10@S@37.760534@-122.43721@50704412498@@@@@@20201211@@.jpg,549577.18,4179395.87,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7800721526145935,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7833217084407806,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7846823632717133,544802.75,4178456.73
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549603.49@4179604.40@10@S@37.762403@-122.436851@51302071670@@@@@@20210709@@.jpg,549603.49,4179604.4,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549608.24@4175109.96@10@S@37.721955@-122.436957@22254177155@@@@@@20151017@@.jpg,549608.24,4175109.96,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549615.95@4175073.28@10@S@37.721526@-122.437022@4210913513@@@@@@20091224@@.jpg,549615.95,4175073.28,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.8095929622650146,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8168181478977203,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8219895958900452,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549635.47@4183767.23@10@S@37.799913@-122.436182@51538832902@@@@@@20211001@@.jpg,549635.47,4183767.23,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549636.18@4183767.23@10@S@37.799913@-122.436182@51539782476@@@@@@20211001@@.jpg,549636.18,4183767.23,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549636.88@4183767.79@10@S@37.799928@-122.436062@51538575485@@@@@@20211001@@.jpg,549636.88,4183767.79,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7482817769050598,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7514371871948242,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7523927986621857,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549636.88@4183767.79@10@S@37.799928@-122.436062@51540408829@@@@@@20211001@@.jpg,549636.88,4183767.79,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549697.56@4179591.10@10@S@37.762305@-122.435839@51116074334@@@@@@20210414@@.jpg,549697.56,4179591.1,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549734.13@4179631.93@10@S@37.762441@-122.435354@50324442266@@@@@@20200909@@.jpg,549734.13,4179631.93,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549739.96@4179585.25@10@S@37.762223@-122.43515@50615437841@@@@@@20201118@@.jpg,549739.96,4179585.25,,,,,,,,,,,,
